,cluster_no,sentences
612,0,arthur stanton supervisor out workers sheltered workshops unicorn products ltd
613,0,may lilian taylor progress clerk charles s green co ltd
614,0,arthur walter thompson lately chargehand metropolitan police
615,0,william gordon towell senior officer rochester borstal
616,0,frank toy foreman remploy redruth cornwall
617,0,barbara underwood supervisor winding department s lyles sons co ltd dewsbury
618,0,harry daniel wallin office keeper ii board inland revenue
619,0,charles cameron ward senior paperkeeper patent office
620,0,sidney john watts mill foreman allied mills ltd tewkesbury
621,0,horace webb senior shop steward lucas girling ltd cwmbran
622,0,francis robert ernest west process general supervisory grade c cinque ports training area ministry defence
623,0,george henry wilkins platform controller birmingham branch roadline uk ltd
624,0,donald frank willey driver hm stationery office
625,0,henry leonard williams senior storekeeper maritime headquarters pitreavie ministry defence
626,0,crawford wilson service engineer carluke scottish region british gas corporation
627,0,alan sydney wolfe professional technology officer grade iii royal armament research development establishment ministry defence
628,0,edward mayes young convenor ucatt mica ltd
629,0,albert brooks senior boarding officer marine department gibraltar
630,0,pang kwai cheong clerical officer class i registration persons office hong kong
631,0,eugene williams head gardener government house port stanley falkland islands
632,0,kenneth nutter baldwin greensborough
633,0,david samuel davis balwyn
634,0,percy trenear du bourg maryborough
635,0,allan ray gibbins essendon
636,0,walter stanley guppy preston
637,0,ormond joffre metcher seaford
638,0,archibald frederick montfort west bruns wick
639,0,george ralph o brien pascoe vale
640,0,william edwin stokes echuca
641,0,george frederick tilley mildura
642,0,thomas neil callaghan bundaberg
643,0,john william flower dalby
644,0,wilhelmina mary cochrane wallace lyon yeronga
645,0,sydney thomas orchard blackall
646,0,george frank jekyll robinson jandowae
647,0,gordon ambrose james miller willunga
648,0,douglas lewis mitchell millicent
649,0,lieutenant commander david edward penrose baston
650,0,wing commander joseph kerr sim
651,0,squadron leader george graham cullington
652,0,squadron leader harold malcolm grosse
653,0,bernard edwin hotson chief superintendent cambridgeshire constabulary
654,0,walter eric charles real chief superintendent lancashire constabulary
655,0,squadron leader alan ferguson
656,0,squadron leader george stanton foster
657,0,squadron leader david frank andrew henderson
658,0,squadron leader clive graham jefford
659,0,squadron leader kenneth peter orme
660,0,squadron leader gordon robert spate
661,0,squadron leader philip oliver sturley
662,0,flight lieutenant alan lamont donald munro
663,0,master air electronics operator george bertie copsey q
664,0,master air load master john freeland hanrahan a
665,0,bramduth ghoorah secretary cabinet head civil service
666,0,fran lebowitz born author ref
667,0,henry fawcett member parliament postmaster general united kingdom ref
668,0,colin low baron low dalston member british house lords
669,0,the escheator instructed take control ipstones estates king behalf march ref
670,0,mark burgess song adrian be dedicated
671,0,the rest freie mter collectively administered subject territories rest confederation
672,0,arrouaise lay bapaume arras
673,0,the ch teau de pau dominates gave de pau
674,0,the oppb conducted fay al karoui
675,0,cole des mines al ema laboratory
676,0,institut de formation sup rieure l action commerciale ifsac
677,0,institut de promotion commerciale ipc
678,0,institut national formation recherche ducation permanente infrep
679,0,the municipality partially within ossau iraty aoc area
680,0,antti ahlstr industrialist founder ahlstrom corporation
681,0,gilman st edward operate scholarship known hardie scholarship
682,0,in st edward established exchange programme roland park
683,0,the parliament cantabria ref principal self government institution autonomous community representative body cantabrians
684,0,mr frank james mbe fbcs
685,0,mr frank james mbe msc ceng mbcs miet
686,0,mr frank james mbe bsc hons mbcs citp
687,0,mr frank james mbe msc csci miet citp
688,0,marcus mason maronn founder president mason family memorial association inc
689,0,mr j s davis manager broome office siebe gorman company ltd submarine engineers ref
690,0,n c jamieson chief officer
691,0,w r a kinley second officer
692,0,t m grant ship carpenter
693,0,p c clinton f wilson h b rea c stanley f mcdonnell william a farrell w carton m ryan m dwyer p jenkins j mcguckin f gunning abs
694,0,m stuart f herbert ordinary seamen
695,0,w b innes chief engineer
696,0,f w johnson chief steward
697,0,h stanley bar store keeper
698,0,p farrance a deerham c h benedicte e wardlaw j hughes j blades a salkild s w reynolds f j winpenny wm dick james crosbie wm cant r davis w burkin h smith p finnerty stewards
699,0,mount vernon located ref
700,0,sargon i arru k n i c
701,0,rimush inscribed mri mu u variant king list appears ref c
702,0,ashur dugul inscribed ur du gul look god ashur c
703,0,the successor enlil nirari arik den ili c
704,0,j w buller chairman e cr board directors aligned b er majority
705,0,during line independent existence thomas brassey worked line ref
706,0,since head coach keidane mcalpine
707,0,ellis square located barnard bryan congress streets
708,0,franklin square designed laid
709,0,le fondement th ologique du droit
710,0,the presence kingdom
711,0,ex g se des nouveaux lieux communs
712,0,d viances et viants dans notre soci intol rante
713,0,on leaving east india company jardine became independent trader entered partnership thomas weeding framjee cowasjee
714,0,james matheson joined magniac co firm yrissari co partner
715,0,in mr yuen dick yan dennis appointed acting principal college subsequent appointed principal acting basis
716,0,revd a d stewart helped au chak mun mok kon sang founding munsang college
717,0,simon affolter town chancellor chancelier municipal since municipality
718,0,the concept ergometer introduced dreissigacker brothers
719,0,smits elected ashoka fellowship
720,0,noguchi name honored centro de investigaciones regionales dr hideyo noguchi universidad aut noma de yucat n ref
721,0,the city manager g harold duffey ref
722,0,b dziemy wili mp wi nmp wi we say saying
723,0,b dziecie wili mp wi nmp wi you say saying
724,0,b wili mp wi nmp wi they say saying
