,cluster_no,sentences
399,0,mirrie irma hill mosman new south wales
400,0,dr rodney james hudson new town tasmania for service community health
401,0,john raymond huelin como western australia
402,0,dr thomas henry hurley balwyn victoria
403,0,dr laurel jean macintosh yeerongpilly queensland
404,0,samuel mitchell frederick martin toorak victoria for service transport industry
405,0,desmond vincent o leary toorak victoria
406,0,councillor frederick arthur rogers the summit queensland
407,0,william ewart gladstone salter ardross western australia
408,0,ivan henry smith yarralumla australian capital territory
409,0,michael hayden walsh willoughby new south wales
410,0,dr william thomas williams townsville queensland
411,0,roger robert woodward london england
412,0,senior chaplain venerable archdeacon walter thomas wheeldon
413,0,major william ernest kaine royal australian infantry corps
414,0,major joseph paul thursky royal australian army ordnance corps
415,0,major richard milson tucker royal australian infantry corps
416,0,major michael desmond webb royal australian engineers
417,0,squadron leader graeme robert crombie
418,0,squadron leader lancelot john halvorson
419,0,squadron leader brian desmond mclean
420,0,lyle edgar baker tumut new south wales
421,0,reginald george baker port augusta south australia
422,0,alderman noel frank bullpitt bundaberg queensland
423,0,norman alfred coleman lilli pilli new south wales
424,0,barbara critten hamilton victoria
425,0,gladys barbara nancy eastick mudgeeraba queensland
426,0,keith eddy rosanna victoria
427,0,lex ellwood allora queensland
428,0,arthur bruce golding new town tasmania
429,0,joan patricia gortley brighton le sands new south wales
430,0,william john gray mortlake victoria
431,0,alan stanley jones london england
432,0,alan gabriel jones hampton victoria
433,0,captain eirianydd jones lane cove new south wales
434,0,cynthia loveday australian embassy bonn
435,0,elizabeth mary mcdonald leura new south wales
436,0,daniel philip mcelligott hawker australian capital territory
437,0,william hector mcmillan reid australian capital territory
438,0,alexander graham mcnaughton derrimut victoria
439,0,edward websdale painter unley park south australia
440,0,peter shaw parkinson dalkeith western australia
441,0,matron mary louisa pike corke pelaw main new south wales
442,0,william john raper miranda new south wales
443,0,ralph aaron samuel toorak victoria
444,0,walter wilhelm schauble ferny creek victoria
445,0,vera searle myrtle bank south australia
446,0,reverend percy mcdonald smith north glenelg south australia
447,0,reverend joseph tainton ashgrove queensland
448,0,william ewart tucker st helens tasmania
449,0,patricia tuffs southport queensland
450,0,leonard alphonsus walshe traralgon victoria
451,0,virgilio emmanuel zammit regents park new south wales
452,0,mostyn allen williams glen iris victoria
453,0,sergeant denis charles hare royal australian corps signals
454,0,sergeant michael charles jacob royal australian armoured corps
455,0,sergeant alan james palmer royal australian engineers
456,0,staff sergeant douglas harold robertson royal australian infantry corps
457,0,sergeant christopher robert james thomas royal corps australian electrical mechanical engineers
458,0,flight sergeant brian charles clayton a
459,0,flight sergeant gordon phillip nicholls a
460,0,cecil john biffin camden new south wales
461,0,raymond francis byrne ainslie australian capital territory
462,0,george joseph baxter casey wavell heights queensland
463,0,leslie mervyn gerald cox katherine northern territory
464,0,violet madge curran east brighton victoria
465,0,percival vincent dunning bicton western australia
466,0,blanche phyllis anne emery bowral new south wales
467,0,william fidler allansford victoria
468,0,sybil victoria franklin darwin northern territory
469,0,norma ernestine free rokeby tasmania
470,0,joan marie therese fuller brighton south victoria
471,0,geoffrey leo gard moonah tasmania
472,0,thelma adeline geddie netley south australia
473,0,hilary robin gifford coorparoo queensland
474,0,patricia margery hall london england
475,0,michael john hassed bentleigh victoria
476,0,john george hay tenterfield new south wales
477,0,mary kathleen keefe balgowlah new south wales
478,0,aubrey francis king mount isa queensland
479,0,merle leighton gordon park queensland
480,0,ruby eileen leslie toowong queensland
481,0,thomas averil lewis caringbah new south wales
482,0,david john mccarthy henley beach south south australia
483,0,euphemia mcindoe maryborough queensland
484,0,mildred mary mcleod lismore new south wales
485,0,sarah myrtle marshall albert park south australia
486,0,lillian florence monk bexley new south wales
487,0,gladys may munro hampton victoria
488,0,edward ranald newbery moree new south wales
489,0,ernest patrick o brien ben lomond
490,0,mary elizabeth o connor rose bay new south wales
491,0,arthur john powe penguin tasmania
492,0,belle craig powe penguin tasmania
493,0,dorothy elizabeth prince epping new south wales
494,0,lena regan point lonsdale victoria
495,0,maud wyndham rien ainslie australian capital territory
496,0,william richard rien ainslie australian capital territory
497,0,urbano alberto albert segafredo bendigo victoria for service migrants community
498,0,edith irene seller frankston victoria
499,0,richard george smith camberwell victoria
500,0,joyce minnie walden woombye queensland
501,0,john neil weekes wentworthville new south wales
502,0,jan wicker cloverdale western australia
503,0,gena mavis veronica williams yarralumla australian capital territory
504,0,ernest melville wilson hampton victoria
505,0,william john jacobs senior constable northern territory police
506,0,charles william porter assistant commissioner northern territory police
507,0,wing commander ronald richard tayles
508,0,flight lieutenant john jeffrey wilkinson
509,0,sergeant david keith russell a
510,0,flight lieutenant william david maccubbin
511,0,wing commander arthur john white
512,0,thomas gray boardman lately president association british chambers commerce
513,0,sir francis scott mcfadzean chairman rolls royce ltd
